Artist,Track,msPlayed,Name
"Ed Sheeran","Touch and Go",952,"Sam"
"Ed Sheeran","Give Me Love",882,"Sam"
"Ed Sheeran","Shape of You",7177,"Sam"
"Ed Sheeran","New Man",1184,"Sam"
"Ed Sheeran","I'm a Mess",1114,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",212306,"Sam"
"Ed Sheeran","Baby One More Time - Recorded at Spotify Studios New York City",1346,"Sam"
"Ed Sheeran","Lego House",677,"Sam"
"Ed Sheeran","Photograph",551,"Sam"
"Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",206186,"Sam"
"Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B)",200643,"Sam"
"Ed Sheeran","Save Myself",4049,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","Bibia Be Ye Ye",1648,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"Ed Sheeran","Kiss Me",7662,"Sam"
"Ed Sheeran","Thinking out Loud",3622,"Sam"
"Ed Sheeran","You Need Me, I Don't Need You",1718,"Sam"
"Ed Sheeran","Best Part of Me (feat. YEBBA)",4690,"Sam"
"Ed Sheeran","Small Bump",2373,"Sam"
"Ed Sheeran","What Do I Know?",202385,"Sam"
"Ed Sheeran","Perfect",998,"Sam"
"Ed Sheeran","All of the Stars",1857,"Sam"
"Ed Sheeran","Tenerife Sea",2438,"Sam"
"Ed Sheeran","Take Me Back to London (feat. Stormzy)",1532,"Sam"
"Ed Sheeran","Antisocial (with Travis Scott)",1114,"Sam"
"Ed Sheeran","Bloodstream",1509,"Sam"
"Ed Sheeran","Photograph",3343,"Sam"
"Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)",3390,"Sam"
"Ed Sheeran","Castle on the Hill",975,"Sam"
"Ed Sheeran","The A Team",1764,"Sam"
"Ed Sheeran","I Don't Care (with Justin Bieber)",1207,"Sam"
"Ed Sheeran","Happier",2948,"Sam"
"Ed Sheeran","Feels (feat. Young Thug & J Hus)",2670,"Sam"
"Ed Sheeran","Shape of You",1369,"Sam"
"Ed Sheeran","Drunk",46,"Sam"
"Ed Sheeran","Dive",1160,"Sam"
"Ed Sheeran","New Man",1160,"Sam"
"Ed Sheeran","Sing",1300,"Sam"
"Ed Sheeran","Don't",1625,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",149466,"Sam"
"Ed Sheeran","Castle on the Hill - Recorded at Spotify Studios New York City",1044,"Sam"
"Ed Sheeran","Galway Girl",3900,"Sam"
"Ed Sheeran","Nothing On You (feat. Paulo Londra & Dave)",2136,"Sam"
"Ed Sheeran","Touch and Go",1695,"Sam"
"Ed Sheeran","Beautiful People (feat. Khalid)",1509,"Sam"
"Ed Sheeran","I See Fire - From "The Hobbit - The Desolation Of Smaug"",0,"Sam"
"Ed Sheeran","Hearts Don't Break Around Here",2600,"Sam"
"Ed Sheeran","Touch and Go",53196,"Sam"
"Ed Sheeran","Nothing On You (feat. Paulo Londra & Dave)",197810,"Sam"
"Ed Sheeran","Give Me Love",2554,"Sam"
"Ed Sheeran","How Would You Feel (Paean)",1184,"Sam"
"Ed Sheeran","Supermarket Flowers",1790,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","Barcelona",3088,"Sam"
"Ed Sheeran","I'm a Mess",1346,"Sam"
"Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B)",204466,"Sam"
"Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",1625,"Sam"
"Fuse ODG","Boa Me (feat. Ed Sheeran & Mugeez)",557,"Sam"
"Ed Sheeran","Baby One More Time - Recorded at Spotify Studios New York City",1114,"Sam"
"Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",186219,"Sam"
"Ed Sheeran","Lego House",1207,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","Save Myself",247106,"Sam"
"Ed Sheeran","Bibia Be Ye Ye",32550,"Sam"
"Taylor Swift","the last great american dynasty",230999,"Sam"
"Taylor Swift","betty",294521,"Sam"
"Taylor Swift","the 1",210251,"Sam"
"Taylor Swift","august",57454,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"Ed Sheeran","Small Bump",17718,"Sam"
"Ed Sheeran","Nothing On You (feat. Paulo Londra & Dave)",200733,"Sam"
"Ed Sheeran","All of the Stars",7598,"Sam"
"Ed Sheeran","Kiss Me",13860,"Sam"
"Ed Sheeran","Take Me Back to London (feat. Stormzy)",1471,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",212306,"Sam"
"Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)",896,"Sam"
"Ed Sheeran","You Need Me, I Don't Need You",853,"Sam"
"Ed Sheeran","Shape of You",725,"Sam"
"Ed Sheeran","Tenerife Sea",1109,"Sam"
"Ed Sheeran","Drunk",0,"Sam"
"Ed Sheeran","Sing",746,"Sam"
"Ed Sheeran","Perfect",533,"Sam"
"Ed Sheeran","I Don't Care (with Justin Bieber)",219946,"Sam"
"Ed Sheeran","Best Part of Me (feat. YEBBA)",11766,"Sam"
"Ed Sheeran","I See Fire - From "The Hobbit - The Desolation Of Smaug"",13440,"Sam"
"Ed Sheeran","Best Part of Me (feat. YEBBA)",4160,"Sam"
"Ed Sheeran","Nina",0,"Sam"
"Ed Sheeran","Little Lady (feat. Mikill Pane)",3925,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","Drown Me Out (feat. Ghetts) - + Ghetts",18193,"Sam"
"Ed Sheeran","You Need Me, I Don't Need You",4202,"Sam"
"Ed Sheeran","Fire Alarms",1578,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",161493,"Sam"
"Ed Sheeran","Nothing On You (feat. Paulo Londra & Dave)",200733,"Sam"
"Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",7616,"Sam"
"Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)",207760,"Sam"
"Ed Sheeran","Beautiful People (feat. Khalid)",768,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","I Don't Care (with Justin Bieber)",219946,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","Feels (feat. Young Thug & J Hus)",150786,"Sam"
"Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B)",113517,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",123825,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B)",17902,"Sam"
"Looking Glass","Brandy (You're a Fine Girl)",719,"Sam"
"Ed Sheeran","Antisocial (with Travis Scott)",45186,"Sam"
"Elton John","Don't Go Breaking My Heart",275440,"Sam"
"Don McLean","American Pie",1207,"Sam"
"Billy Idol","Mony Mony",12939,"Sam"
"The Beach Boys","Kokomo",0,"Sam"
"Steely Dan","Reelin' In The Years",1950,"Sam"
"The Rolling Stones","Beast Of Burden - Remastered",265173,"Sam"
"Eric Carmen","Hungry Eyes - From "Dirty Dancing" Soundtrack",0,"Sam"
"Prince","Raspberry Beret",1068,"Sam"
"Genesis","That's All - Remastered 2007",11805,"Sam"
"Orchestral Manoeuvres In The Dark","If You Leave - From "Pretty In Pink"",0,"Sam"
"Fleetwood Mac","Go Your Own Way - 2004 Remaster",223613,"Sam"
"Journey","Stone in Love",265560,"Sam"
"The Beach Boys","Wouldn't It Be Nice - Stereo Mix",63134,"Sam"
"John Mellencamp","Jack & Diane",19319,"Sam"
"Starship","Nothing's Gonna Stop Us Now",270333,"Sam"
"Pretenders","Brass in Pocket",184093,"Sam"
"Dolly Parton","9 to 5",162466,"Sam"
"Starship","We Built This City",296080,"Sam"
"Don Henley","The Boys Of Summer",288733,"Sam"
"Prince","1999",379266,"Sam"
"The Cars","Just What I Needed",225626,"Sam"
"The Bangles","Manic Monday",184160,"Sam"
"Bruce Springsteen","Dancing In the Dark",241306,"Sam"
"John Parr","St. Elmos Fire (Man in Motion)",251800,"Sam"
"Rupert Holmes","Escape (The Pina Colada Song)",276493,"Sam"
"Billy Joel","It's Still Rock and Roll to Me",176440,"Sam"
"Simon & Garfunkel","Cecilia",174826,"Sam"
"Pretenders","Don't Get Me Wrong - 2007 Remaster",227626,"Sam"
"Pat Benatar","Hit Me With Your Best Shot",171266,"Sam"
"Journey","Any Way You Want It",201693,"Sam"
"John Mellencamp","Hurts So Good",218960,"Sam"
"Cheap Trick","Surrender",253733,"Sam"
"Tom Petty and the Heartbreakers","American Girl",149820,"Sam"
"Ed Sheeran","Best Part of Me (feat. YEBBA)",136579,"Sam"
"Renée Elise Goldsberry","The Schuyler Sisters",186542,"Sam"
"Renée Elise Goldsberry","Satisfied",341,"Sam"
"Christopher Jackson","History Has Its Eyes on You",90567,"Sam"
"Phillipa Soo","Helpless",245354,"Sam"
"Renée Elise Goldsberry","Satisfied",23807,"Sam"
"Anthony Ramos","Blow Us All Away",173594,"Sam"
"Original Broadway Cast of Hamilton","Who Lives, Who Dies, Who Tells Your Story",24327,"Sam"
"Anthony Ramos","Blow Us All Away",100885,"Sam"
"Renée Elise Goldsberry","The Schuyler Sisters",186542,"Sam"
"Phillipa Soo","Take a Break",57927,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",239770,"Sam"
"Ed Sheeran","What Do I Know?",117745,"Sam"
"Ed Sheeran","New Man",3434,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",1941,"Sam"
"Ed Sheeran","Castle on the Hill",13862,"Sam"
"Ed Sheeran","Thinking out Loud",19249,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","Castle on the Hill - Recorded at Spotify Studios New York City",1343,"Sam"
"Ed Sheeran","Take Me Back to London (feat. Stormzy)",1365,"Sam"
"Ed Sheeran","Antisocial (with Travis Scott)",981,"Sam"
"Ed Sheeran","Bloodstream",13145,"Sam"
"Fuse ODG","Boa Me (feat. Ed Sheeran & Mugeez)",1194,"Sam"
"Ed Sheeran","Galway Girl",682,"Sam"
"Ed Sheeran","Photograph",810,"Sam"
"Ed Sheeran","The A Team",618,"Sam"
"Ed Sheeran","Happier",1002,"Sam"
"Ed Sheeran","Best Part of Me (feat. YEBBA)",2538,"Sam"
"Ed Sheeran","Barcelona",1194,"Sam"
"Ed Sheeran","Lego House",1365,"Sam"
"Ed Sheeran","Touch and Go",618,"Sam"
"Ed Sheeran","Beautiful People (feat. Khalid)",2133,"Sam"
"Ed Sheeran","Dive",704,"Sam"
"Ed Sheeran","Small Bump",576,"Sam"
"Ed Sheeran","Hearts Don't Break Around Here",1215,"Sam"
"Ed Sheeran","How Would You Feel (Paean)",960,"Sam"
"Ed Sheeran","Don't",1023,"Sam"
"Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B)",204466,"Sam"
"Ed Sheeran","Perfect",1109,"Sam"
"Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",597,"Sam"
"Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",1429,"Sam"
"Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",206186,"Sam"
"Ed Sheeran","Supermarket Flowers",6283,"Sam"
"Ed Sheeran","You Need Me, I Don't Need You",1280,"Sam"
"Ed Sheeran","I Don't Care (with Justin Bieber)",1621,"Sam"
"Ed Sheeran","Nothing On You (feat. Paulo Londra & Dave)",1728,"Sam"
"Ed Sheeran","Nothing On You (feat. Paulo Londra & Dave)",511,"Sam"
"Ed Sheeran","All of the Stars",576,"Sam"
"Ed Sheeran","Give Me Love",42,"Sam"
"Ed Sheeran","Shape of You",9834,"Sam"
"Ed Sheeran","Bibia Be Ye Ye",1002,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",200226,"Sam"
"DJ Khaled","GREECE (feat. Drake)",40170,"Sam"
"Justin Bieber","Sorry",200791,"Sam"
"DJ Snake","Let Me Love You",205946,"Sam"
"Justin Bieber","What Do You Mean?",100485,"Sam"
"Renée Elise Goldsberry","The Schuyler Sisters",186542,"Sam"
"Original Broadway Cast of Hamilton","The Adams Administration",54840,"Sam"
"Christopher Jackson","One Last Time",85979,"Sam"
"Jonathan Groff","What Comes Next?",99343,"Sam"
"Anthony Ramos","The Story of Tonight - Reprise",234,"Sam"
"Leslie Odom Jr.","Alexander Hamilton",113703,"Sam"
"Phillipa Soo","Helpless",380970,"Sam"
"Lee Brice","One Of Them Girls",269952,"Sam"
"MacKenzie Porter","Seeing Other People",7808,"Sam"
"Billy Currington","Seaside",13302,"Sam"
"Brett Eldredge","Magnolia",204266,"Sam"
"Lee Brice","One Of Them Girls",188893,"Sam"
"Dean Brody","Canadian Summer",55300,"Sam"
"Kane Brown","Cool Again (feat. Nelly)",175333,"Sam"
"BRELAND","My Truck (feat. Sam Hunt) - Remix",9595,"Sam"
"Brett Kissel","She Drives Me Crazy",1088,"Sam"
"Dean Brody","Can't Help Myself",14261,"Sam"
"Justin Moore","Why We Drink",960,"Sam"
"Luke Bryan","Down To One",221633,"Sam"
"Luke Combs","Lovin' On You",194866,"Sam"
"High Valley","Grew Up On That",172066,"Sam"
"Tim & The Glory Boys","When You Know You Know",3114,"Sam"
"Dallas Smith","Like a Man",960,"Sam"
"Thomas Rhett","Beer Can’t Fix",938,"Sam"
"Tim Hicks","No Truck Song",960,"Sam"
"Tim McGraw","Hard To Stay Mad At",186050,"Sam"
"Darius Rucker","Beers And Sunshine",1791,"Sam"
"Sam Hunt","Hard To Forget",204760,"Sam"
"Tebey","Happened on a Saturday Night",15646,"Sam"
"LOCASH","One Big Country Song",6442,"Sam"
"Jimmie Allen","Good Times Roll",2837,"Sam"
"Chris Stapleton","Starting Over",981,"Sam"
"Jade Eagleson","Close",981,"Sam"
"Lee Brice","One Of Them Girls",188893,"Sam"
"Dean Brody","Canadian Summer",3972,"Sam"
"Kane Brown","Cool Again (feat. Nelly)",130154,"Sam"
"Diplo","Dance with Me (feat. Thomas Rhett & Young Thug)",64554,"Sam"
"Luke Bryan","One Margarita",193426,"Sam"
"Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",6673,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",25066,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",125269,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",200221,"Sam"
"DJ Khaled","GREECE (feat. Drake)",27306,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",174080,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",16618,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",908,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",200256,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",83818,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",200221,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",212306,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",200221,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",212306,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",200221,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",212306,"Sam"
"Kelsea Ballerini","Better Luck Next Time",8789,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",93814,"Sam"
"DJ Khaled","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",288600,"Sam"
"Luis Fonsi","Despacito - Remix",228826,"Sam"
"Dan + Shay","10,000 Hours (with Justin Bieber)",167693,"Sam"
"Justin Bieber","Friends (with BloodPop®)",1557,"Sam"
"Justin Bieber","Never Say Never",191,"Sam"
"Jack Ü","Where Are Ü Now (with Justin Bieber)",746,"Sam"
"Ed Sheeran","I Don't Care (with Justin Bieber)",189411,"Sam"
"Justin Bieber","Beauty And A Beat",341,"Sam"
"Justin Bieber","Beauty And A Beat",142741,"Sam"
"Tmsoft's White Noise Sleep Sounds","Calm Beach Waves Sound 1 Hour",34688,"Sam"
"White Noise Relaxation","Ascending Plane",150017,"Sam"
"Wavelength Minds","Crackle White Noise",161680,"Sam"
"White Noise Sessions","Pink Noise Tone",166992,"Sam"
"Binaural Beats Sleep","Pink Noise Theta 30-36hz",67885,"Sam"
"Pink Noise Babies","Infant Airplane Training Pink Noise - Loopable with No Fade",853,"Sam"
"Granular","Pink Noise - Calm Modulation",132519,"Sam"
"White Noise Therapy","Smooth Sailing",360000,"Sam"
"Pink Noise Therapy","Distances",71026,"Sam"
"White Noise Spa","Soothing Deep Pink Noise",300300,"Sam"
"Fans & White Noise","Pure Static",88770,"Sam"
"BodyHI","Road Rumble Tone",168000,"Sam"
"White Noise Sleep Sounds","Descending Plane",123402,"Sam"
"Chill Machine","Pink Noise for Meditation and Inner Peace",590000,"Sam"
"Granular","Pink Noise For Sleep 14",96448,"Sam"
"Granular","Pink Noise For Sleep 3",91962,"Sam"
"Calm Meditation Therapy","Calm Pink Noise",240240,"Sam"
"Chill Machine","Warm Pink Noise Calm",568031,"Sam"
"Taylor Swift","cardigan",6362,"Sam"
"Taylor Swift","the lakes - bonus track",211813,"Sam"
"Taylor Swift","seven",208906,"Sam"
"Taylor Swift","betty",294520,"Sam"
"Taylor Swift","mirrorball",208973,"Sam"
"Taylor Swift","epiphany",289746,"Sam"
"Taylor Swift","mad woman",237266,"Sam"
"Taylor Swift","the last great american dynasty",231000,"Sam"
"Taylor Swift","this is me trying",195106,"Sam"
"Taylor Swift","my tears ricochet",349213,"Sam"
"Taylor Swift","exile (feat. Bon Iver)",285640,"Sam"
"Taylor Swift","invisible string",252880,"Sam"
"Taylor Swift","hoax",220040,"Sam"
"Taylor Swift","august",261920,"Sam"
"Taylor Swift","the 1",210240,"Sam"
"Taylor Swift","peace",234000,"Sam"
"Taylor Swift","illicit affairs",190893,"Sam"
"Taylor Swift","cardigan",239560,"Sam"
"Taylor Swift","Never Grow Up",150534,"Sam"
"Taylor Swift","the lakes - bonus track",211813,"Sam"
"Taylor Swift","seven",208906,"Sam"
"Taylor Swift","betty",294520,"Sam"
"Taylor Swift","mirrorball",30338,"Sam"
"Binaural Beats Sleep","Alpha Waves Sounds For Sleep",112804,"Sam"
"Vorssenn","Binaural Alpha Sinus 150 Hz - 164 Hz",202583,"Sam"
"Leerseite","The Power of Now (Alpha Waves)",246400,"Sam"
"Momento","Creator (Theta Wave 5 Hz)",135818,"Sam"
"Naturalis","Gathering Strenght (Alpha Waves)",166400,"Sam"
"Shaman","Focus (Alpha 11 Hz)",204210,"Sam"
"Mindful Behaviour","Alpha 8 Hz",224049,"Sam"
"Ookean","Beyond Gravity (Alpha Drone L172Hz R180Hz)",219524,"Sam"
"Binaural Beats","Alpha Brain Waves",125592,"Sam"
"Higher Highs","Uqugella",198607,"Sam"
"Theta Aum","Theta Drone - Meditation",213261,"Sam"
"Theta Aum","Theta Drone - Relaxation",220000,"Sam"
"Pola Ris","Imgur",229078,"Sam"
"Synchrophonic","Steam",211892,"Sam"
"Ivo Phi","Binaural Theta Sinus - 100 Hz - L 106 Hz - R",214084,"Sam"
"Binaural Beats Sleep","Theta Waves",104803,"Sam"
"Alpha Brain Waves","Binaural Beats for Studying",134508,"Sam"
"Joseph Beg","Low Theta Low Alpha",278250,"Sam"
"Leerseite","Overcome (Alpha Waves)",189600,"Sam"
"NREM","Dream Deeper (Theta Binaural)",215999,"Sam"
"Venom Faun","Enchanter",220368,"Sam"
"Higher Highs","Driver of Time",86149,"Sam"
"Vorssenn","Binaural Alpha Sinus 142 Hz - 152 Hz",155805,"Sam"
"Sonic Whales","Binaural Theta Sinus 131Hz - 137Hz",155629,"Sam"
"NREM","Pure Tranquility (Theta Binaural)",203999,"Sam"
"Kensa Mitchell","Bûche Creuse",218092,"Sam"
"Alpha Brain Waves","Healthy Mind",132279,"Sam"
"Ivo Phi","Binaural Theta Sinus - 130 Hz - L 137 Hz - R",210000,"Sam"
"Kensa Mitchell","Marbre",228833,"Sam"
"Harper Rems","Refreshed (Binaural Alpha)",231999,"Sam"
"Pola Ris","Bandha",205547,"Sam"
"Shaman","Serotonin Releaser (10 Hz Alpha Wave)",297600,"Sam"
"Syntropy","Theta Waves 144 hz",298125,"Sam"
"Vorssenn","Binaural Alpha Sinus 100 Hz - 108 Hz",206608,"Sam"
"Ookean","Halcyon Daydream (Theta Drone L108Hz R113Hz)",53050,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",199804,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",200221,"Sam"
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",212306,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
"Dan + Shay","Speechless (feat. Tori Kelly)",38150,"Sam"
"Brooks & Dunn","How Long Gone",219266,"Sam"
"The Chicks","Am I the Only One (Who's Ever Felt This Way)",205618,"Sam"
"James Taylor","Carolina in My Mind",743,"Sam"
"Tedeschi Trucks Band","Midnight in Harlem",72229,"Sam"
"Bob Seger","Hollywood Nights",1184,"Sam"
"Bleachers","Let's Get Married",186053,"Sam"
"Renée Elise Goldsberry","The Schuyler Sisters",186542,"Sam"
"Jonathan Groff","For the Record",12342,"Sam"
"Lin-Manuel Miranda","In the Heights",1439,"Sam"
"Sundara Karma","She Said",225653,"Sam"
"Vampire Weekend","Step",1091,"Sam"
"Billy Joel","It's Still Rock and Roll to Me",882,"Sam"
"Lord Huron","The Night We Met",107424,"Sam"
"Regina Spektor","Two Birds",3227,"Sam"
"The Rolling Stones","Gimme Shelter",1068,"Sam"
"The Piano Guys","A Million Dreams",1439,"Sam"
"Milky Chance","Flashed Junk Mind",155573,"Sam"
"Ashanti","Helpless (feat. Ja Rule)",215373,"Sam"
"Kelly Clarkson","Stronger (What Doesn't Kill You)",221946,"Sam"
"Wiz Khalifa","See You Again (feat. Charlie Puth)",1277,"Sam"
"Taylor Swift","Stay Stay Stay",64113,"Sam"
"Brooks & Dunn","Play Something Country",1277,"Sam"
"Florida Georgia Line","Hell Raisin' Heat Of The Summer",213200,"Sam"
"Neil Diamond","Brother Love's Travelling Salvation Show",210306,"Sam"
"Tedeschi Trucks Band","Part of Me",246573,"Sam"
"Bob Seger","Roll Me Away",279573,"Sam"
"Jill Scott","Say Yes to This",1137,"Sam"
"Lord Huron","Ends of the Earth",441,"Sam"
"The Lumineers","Flowers In Your Hair",719,"Sam"
"Judah & the Lion","Our Love",417,"Sam"
"James Taylor","Copperline",260806,"Sam"
"Lana Del Rey","Beautiful People Beautiful Problems (feat. Stevie Nicks)",1184,"Sam"
"Christopher Jackson","Where You Are",1695,"Sam"
"Renée Elise Goldsberry","Satisfied",7318,"Sam"
"Milky Chance","Stolen Dance",0,"Sam"
"Lin-Manuel Miranda","96,000",1230,"Sam"
"Phoebe Bridgers","Motion Sickness",2321,"Sam"
"Andra Day","Forever Mine",0,"Sam"
"The Piano Guys","A Thousand Years",0,"Sam"
"Vampire Weekend","Finger Back",1439,"Sam"
"PJ Morton","How Deep Is Your Love (feat. Yebba) - Live",1857,"Sam"
"John Legend","Love Me Now",719,"Sam"
"John Williams","Jurassic Park Theme",1160,"Sam"
"Hans Zimmer","Themes (From "Pirates of the Caribbean")",1741,"Sam"
"The Rankin Family","Tell My Ma",137760,"Sam"
"Stan Rogers","Rolling Down to Old Maui",7282,"Sam"
"Ed Sheeran","New Man",2275,"Sam"
"NF","Let You Down",1253,"Sam"
"Sia","The Greatest (feat. Kendrick Lamar)",928,"Sam"
"B.o.B","Nothin' on You (feat. Bruno Mars)",239815,"Sam"
"NEEDTOBREATHE","LET'S STAY HOME TONIGHT",1253,"Sam"
"Joshua Bassett","Common Sense",17625,"Sam"
"Lake Street Dive","Walking on Broken Glass - Recorded at Spotify Studios NYC",268571,"Sam"
"Ben Platt","Corner of the Sky",20480,"Sam"
"Ben Platt","Share Your Address",17925,"Sam"
"Ben Rector","Brand New",227834,"Sam"
"Ben Platt","Run Away",84892,"Sam"
"Ben Platt","River",212834,"Sam"
"Ben Platt","Unworthy Of Your Love (feat. Zoey Deutch)",213076,"Sam"
"Ben Platt","Vienna",209631,"Sam"
"Ben Platt","Finale",95964,"Sam"
"André De Shields","Wait for Me",1834,"Sam"
"Jeremy Jordan","No Turning Back Now",178807,"Sam"
"Leslie Odom Jr.","Dear Theodosia",1393,"Sam"
"Anthony Ramos","Stop",190835,"Sam"
"Jasmine Cephas-Jones","Little Bird",28279,"Sam"
"Derek Klena","In a Crowd of Thousands",1114,"Sam"
"Ben Platt","Grow As We Go",1486,"Sam"
"Leslie Odom Jr.","u r my everything",673,"Sam"
"Reeve Carney","Wedding Song",1695,"Sam"
"Barrett Wilbert Weed","I'd Rather Be Me",53870,"Sam"
"Ben Platt","If I Could Tell Her",248658,"Sam"
"Rosario Dawson","Out Tonight",40704,"Sam"
"Kristin Chenoweth","Defying Gravity - From "Wicked" Original Broadway Cast Recording/2003",205488,"Sam"
"Anthony Ramos","Isabella",190813,"Sam"
"Ben Fankhauser","Belief",1160,"Sam"
"Jeremy Jordan","Santa Fe",998,"Sam"
"Ben Platt","So Will I",1741,"Sam"
"Christy Altomare","Journey to the Past",120275,"Sam"
"Anthony Ramos","Relationship - Acoustic",6269,"Sam"
"Erika Henningsen","I See Stars",882,"Sam"
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"DJ Khaled","POPSTAR (feat. Drake)",200221,"Sam"
"Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",204506,"Sam"
