endTime,msPlayed,name
"2020-01-26 20:49",585173,"Elena"
"2020-01-26 20:52",197160,"Elena"
"2020-01-26 20:58",338106,"Elena"
"2020-01-26 21:04",347160,"Elena"
"2020-01-26 21:05",82626,"Elena"
"2020-01-26 21:08",180644,"Elena"
"2020-01-26 21:12",234893,"Elena"
"2020-01-26 21:16",250280,"Elena"
"2020-01-26 21:21",262866,"Elena"
"2020-01-26 21:23",152280,"Elena"
"2020-01-26 21:27",210772,"Elena"
"2020-01-26 21:27",18629,"Elena"
"2020-01-26 21:32",268600,"Elena"
"2020-01-26 21:36",252866,"Elena"
"2020-01-26 21:40",221826,"Elena"
"2020-01-26 21:44",274552,"Elena"
"2020-01-26 21:48",247106,"Elena"
"2020-01-26 21:53",253531,"Elena"
"2020-01-26 21:56",181973,"Elena"
"2020-01-26 22:18",264373,"Elena"
"2020-01-26 22:22",224061,"Elena"
"2020-01-26 22:25",174693,"Elena"
"2020-01-26 22:30",284146,"Elena"
"2020-01-26 22:33",193720,"Elena"
"2020-01-26 22:36",160560,"Elena"
"2020-01-26 22:40",259506,"Elena"
"2020-01-26 22:46",345717,"Elena"
"2020-01-26 22:50",236453,"Elena"
"2020-01-26 22:54",241773,"Elena"
"2020-01-27 07:44",1671,"Elena"
"2020-01-27 07:44",754,"Elena"
"2020-01-27 07:47",171146,"Elena"
"2020-01-27 07:50",168640,"Elena"
"2020-01-27 07:54",220625,"Elena"
"2020-01-27 07:58",232293,"Elena"
"2020-01-27 08:00",162676,"Elena"
"2020-01-27 08:00",1068,"Elena"
"2020-01-27 08:03",157872,"Elena"
"2020-01-27 08:04",580,"Elena"
"2020-01-27 08:04",4690,"Elena"
"2020-01-27 08:04",61498,"Elena"
"2020-01-27 08:04",847,"Elena"
"2020-01-27 08:04",476,"Elena"
"2020-01-27 08:08",245910,"Elena"
"2020-01-27 08:09",31683,"Elena"
"2020-01-27 08:12",201413,"Elena"
"2020-01-27 08:19",390480,"Elena"
"2020-01-27 08:23",268566,"Elena"
"2020-01-27 08:27",234349,"Elena"
"2020-01-27 08:31",216120,"Elena"
"2020-01-27 08:34",101023,"Elena"
"2020-01-27 08:34",106,"Elena"
"2020-01-27 08:37",180644,"Elena"
"2020-01-27 08:42",17828,"Elena"
"2020-01-27 08:42",243236,"Elena"
"2020-01-27 08:45",180644,"Elena"
"2020-01-27 08:45",3687,"Elena"
"2020-01-27 08:48",190335,"Elena"
"2020-01-27 08:51",180644,"Elena"
"2020-01-27 08:51",2215,"Elena"
"2020-01-27 08:54",832,"Elena"
"2020-01-27 08:54",341,"Elena"
"2020-01-27 08:54",831,"Elena"
"2020-01-27 08:54",0,"Elena"
"2020-01-27 08:54",192490,"Elena"
"2020-01-27 08:54",106,"Elena"
"2020-01-27 08:54",426,"Elena"
"2020-01-27 08:55",448,"Elena"
"2020-01-27 08:55",0,"Elena"
"2020-01-27 08:55",0,"Elena"
"2020-01-27 08:55",1557,"Elena"
"2020-01-27 08:55",1877,"Elena"
"2020-01-27 08:55",1109,"Elena"
"2020-01-27 08:55",1343,"Elena"
"2020-01-27 08:55",0,"Elena"
"2020-01-27 08:55",1322,"Elena"
"2020-01-27 08:55",789,"Elena"
"2020-01-27 08:58",1450,"Elena"
"2020-01-27 08:58",3883,"Elena"
"2020-01-27 08:58",1237,"Elena"
"2020-01-27 08:58",217973,"Elena"
"2020-01-27 08:58",896,"Elena"
"2020-01-27 08:59",127,"Elena"
"2020-01-27 09:02",1002,"Elena"
"2020-01-27 09:02",618,"Elena"
"2020-01-27 09:02",215168,"Elena"
"2020-01-27 09:02",0,"Elena"
"2020-01-27 09:02",1749,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",405,"Elena"
"2020-01-27 09:05",1344,"Elena"
"2020-01-27 09:05",1151,"Elena"
"2020-01-27 09:05",1408,"Elena"
"2020-01-27 09:05",746,"Elena"
"2020-01-27 09:05",1578,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",1429,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",1194,"Elena"
"2020-01-27 09:05",1941,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",170,"Elena"
"2020-01-27 09:05",1023,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",153749,"Elena"
"2020-01-27 09:05",746,"Elena"
"2020-01-27 09:05",0,"Elena"
"2020-01-27 09:05",1002,"Elena"
"2020-01-27 09:05",981,"Elena"
"2020-01-27 09:05",810,"Elena"
"2020-01-27 09:05",576,"Elena"
"2020-01-27 10:46",233547,"Elena"
"2020-01-27 10:50",219946,"Elena"
"2020-01-27 10:53",198986,"Elena"
"2020-01-27 10:55",118435,"Elena"
"2020-01-27 10:55",746,"Elena"
"2020-01-27 10:55",1685,"Elena"
"2020-01-27 10:55",1450,"Elena"
"2020-01-27 10:56",789,"Elena"
"2020-01-27 10:59",222418,"Elena"
"2020-01-27 11:00",1408,"Elena"
"2020-01-27 11:00",2069,"Elena"
"2020-01-27 11:00",36857,"Elena"
"2020-01-27 11:00",1706,"Elena"
"2020-01-27 11:00",1173,"Elena"
"2020-01-27 11:03",186053,"Elena"
"2020-01-27 11:03",10204,"Elena"
"2020-01-27 11:05",110560,"Elena"
"2020-01-27 12:55",255600,"Elena"
"2020-01-27 12:56",0,"Elena"
"2020-01-27 12:56",1237,"Elena"
"2020-01-27 12:56",100786,"Elena"
"2020-01-27 12:56",640,"Elena"
"2020-01-27 12:56",1045,"Elena"
"2020-01-27 12:56",981,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",1493,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",703,"Elena"
"2020-01-27 12:57",1770,"Elena"
"2020-01-27 12:57",1151,"Elena"
"2020-01-27 12:57",1450,"Elena"
"2020-01-27 12:57",810,"Elena"
"2020-01-27 12:57",938,"Elena"
"2020-01-27 12:57",597,"Elena"
"2020-01-27 12:57",1066,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",917,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",1023,"Elena"
"2020-01-27 12:57",362,"Elena"
"2020-01-27 12:57",1002,"Elena"
"2020-01-27 12:57",1280,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",1621,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",1301,"Elena"
"2020-01-27 12:57",831,"Elena"
"2020-01-27 12:57",682,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",853,"Elena"
"2020-01-27 12:57",938,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",575,"Elena"
"2020-01-27 12:57",1237,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",0,"Elena"
"2020-01-27 12:57",1792,"Elena"
"2020-01-27 13:02",101248,"Elena"
"2020-01-27 20:09",1280,"Elena"
"2020-01-27 20:09",180644,"Elena"
"2020-01-27 20:09",2431,"Elena"
"2020-01-27 20:09",2197,"Elena"
"2020-01-27 20:09",1280,"Elena"
"2020-01-27 20:09",42,"Elena"
"2020-01-27 20:09",2581,"Elena"
"2020-01-27 20:09",1578,"Elena"
"2020-01-27 20:09",3879,"Elena"
"2020-01-27 20:09",1557,"Elena"
"2020-01-27 20:09",2560,"Elena"
"2020-01-27 20:13",874,"Elena"
"2020-01-27 20:13",223320,"Elena"
"2020-01-27 20:13",4928,"Elena"
"2020-01-27 20:13",1685,"Elena"
"2020-01-27 20:13",1045,"Elena"
"2020-01-27 20:13",853,"Elena"
"2020-01-27 20:13",874,"Elena"
"2020-01-27 20:13",7509,"Elena"
"2020-01-27 20:13",7475,"Elena"
"2020-01-27 20:14",21,"Elena"
"2020-01-27 20:14",63,"Elena"
"2020-01-27 20:14",0,"Elena"
"2020-01-27 20:14",789,"Elena"
"2020-01-27 20:16",124266,"Elena"
"2020-01-28 07:02",15882,"Elena"
"2020-01-28 07:05",200146,"Elena"
"2020-01-28 07:09",217346,"Elena"
"2020-01-28 07:11",128853,"Elena"
"2020-01-28 07:14",187626,"Elena"
"2020-01-28 07:17",202573,"Elena"
"2020-01-28 07:22",288720,"Elena"
"2020-01-28 07:25",161533,"Elena"
"2020-01-28 07:27",124693,"Elena"
"2020-01-28 07:30",211466,"Elena"
"2020-01-28 07:33",134400,"Elena"
"2020-01-28 07:37",269813,"Elena"
"2020-01-28 07:42",274493,"Elena"
"2020-01-28 07:45",137650,"Elena"
"2020-01-28 07:46",243493,"Elena"
"2020-01-28 07:49",179640,"Elena"
"2020-01-28 07:52",174046,"Elena"
"2020-01-28 18:46",16469,"Elena"
"2020-01-28 18:46",2090,"Elena"
"2020-01-28 18:46",256,"Elena"
"2020-01-28 18:46",1365,"Elena"
"2020-01-28 18:46",832,"Elena"
"2020-01-28 18:46",1216,"Elena"
"2020-01-28 18:46",1088,"Elena"
"2020-01-28 18:46",1514,"Elena"
"2020-01-28 18:46",1151,"Elena"
"2020-01-28 18:46",1834,"Elena"
"2020-01-28 18:47",938,"Elena"
"2020-01-28 18:47",0,"Elena"
"2020-01-28 18:47",0,"Elena"
"2020-01-28 18:47",2133,"Elena"
"2020-01-28 18:47",1215,"Elena"
"2020-01-28 18:47",725,"Elena"
"2020-01-28 18:47",0,"Elena"
"2020-01-28 18:47",0,"Elena"
"2020-01-28 18:47",0,"Elena"
"2020-01-28 18:47",4543,"Elena"
"2020-01-28 18:47",0,"Elena"
"2020-01-28 18:49",1344,"Elena"
"2020-01-28 18:49",1237,"Elena"
"2020-01-28 18:49",121216,"Elena"
"2020-01-28 18:49",1514,"Elena"
"2020-01-28 18:49",170,"Elena"
"2020-01-28 18:52",180906,"Elena"
"2020-01-28 18:55",182070,"Elena"
"2020-01-28 19:00",191053,"Elena"
"2020-01-28 19:03",199026,"Elena"
"2020-01-28 19:07",209760,"Elena"
"2020-01-28 19:11",247117,"Elena"
"2020-01-28 19:15",231360,"Elena"
"2020-01-28 19:19",219961,"Elena"
"2020-01-28 19:21",174254,"Elena"
"2020-01-28 19:25",229933,"Elena"
"2020-01-28 19:29",225253,"Elena"
"2020-01-28 19:32",181533,"Elena"
"2020-01-28 19:35",203933,"Elena"
"2020-01-28 19:38",5098,"Elena"
"2020-01-28 19:38",895,"Elena"
"2020-01-28 19:38",2474,"Elena"
"2020-01-28 19:38",169887,"Elena"
"2020-01-28 19:39",1280,"Elena"
"2020-01-28 19:42",194288,"Elena"
"2020-01-28 19:43",66843,"Elena"
"2020-01-29 08:56",180644,"Elena"
"2020-01-29 08:56",5116,"Elena"
"2020-01-29 08:57",4757,"Elena"
"2020-01-29 08:57",703,"Elena"
"2020-01-29 08:57",7103,"Elena"
"2020-01-29 08:57",35008,"Elena"
"2020-01-29 08:58",34154,"Elena"
"2020-01-29 09:05",172821,"Elena"
"2020-01-29 09:09",180644,"Elena"
"2020-01-29 09:09",5479,"Elena"
"2020-01-29 09:13",258303,"Elena"
"2020-01-29 09:16",204280,"Elena"
"2020-01-29 09:18",789,"Elena"
"2020-01-29 09:18",1344,"Elena"
"2020-01-29 09:18",109502,"Elena"
"2020-01-29 09:18",1258,"Elena"
"2020-01-29 09:20",74048,"Elena"
"2020-01-29 09:21",1066,"Elena"
"2020-01-29 09:21",1002,"Elena"
"2020-01-29 09:21",33749,"Elena"
"2020-01-29 09:21",1493,"Elena"
"2020-01-29 09:21",66431,"Elena"
"2020-01-29 09:24",185151,"Elena"
"2020-01-29 09:27",168640,"Elena"
"2020-01-29 09:30",190360,"Elena"
"2020-01-29 16:55",1685,"Elena"
"2020-01-29 16:55",917,"Elena"
"2020-01-29 16:55",874,"Elena"
"2020-01-29 16:55",960,"Elena"
"2020-01-29 16:55",1535,"Elena"
"2020-01-29 16:55",98410,"Elena"
"2020-01-29 16:59",225653,"Elena"
"2020-01-29 17:02",197093,"Elena"
"2020-01-29 17:05",186053,"Elena"
"2020-01-29 17:09",197128,"Elena"
"2020-01-29 17:12",198520,"Elena"
"2020-01-29 17:16",221306,"Elena"
"2020-01-29 17:19",223120,"Elena"
"2020-01-29 17:35",67966,"Elena"
"2020-01-29 17:35",746,"Elena"
"2020-01-29 17:36",3541,"Elena"
"2020-01-29 17:39",224585,"Elena"
"2020-01-29 17:43",217480,"Elena"
"2020-01-29 17:47",222400,"Elena"
"2020-01-29 17:50",172371,"Elena"
"2020-01-29 18:15",0,"Elena"
"2020-01-29 18:15",1322,"Elena"
"2020-01-29 18:15",27275,"Elena"
"2020-01-29 18:15",2645,"Elena"
"2020-01-29 18:15",1514,"Elena"
"2020-01-29 18:15",341,"Elena"
"2020-01-29 18:15",896,"Elena"
"2020-01-29 18:15",1237,"Elena"
"2020-01-29 18:15",0,"Elena"
"2020-01-29 18:15",1066,"Elena"
"2020-01-29 18:15",0,"Elena"
"2020-01-29 18:15",64,"Elena"
"2020-01-29 18:15",1173,"Elena"
"2020-01-29 18:15",0,"Elena"
"2020-01-29 18:15",1834,"Elena"
"2020-01-29 18:15",63,"Elena"
"2020-01-29 18:15",3413,"Elena"
"2020-01-29 18:16",2730,"Elena"
"2020-01-29 18:16",896,"Elena"
"2020-01-29 18:16",1365,"Elena"
"2020-01-29 18:16",1301,"Elena"
"2020-01-29 18:16",2026,"Elena"
"2020-01-29 18:16",746,"Elena"
"2020-01-29 18:16",1045,"Elena"
"2020-01-29 18:19",213909,"Elena"
"2020-01-29 18:19",1216,"Elena"
"2020-01-29 18:19",661,"Elena"
"2020-01-29 18:19",1578,"Elena"
"2020-01-29 18:19",938,"Elena"
"2020-01-29 18:20",17749,"Elena"
"2020-01-29 18:22",170986,"Elena"
"2020-01-29 18:22",746,"Elena"
"2020-01-29 18:22",64,"Elena"
"2020-01-29 18:23",384,"Elena"
"2020-01-29 18:23",469,"Elena"
"2020-01-29 18:26",185280,"Elena"
"2020-01-29 18:27",895,"Elena"
"2020-01-29 18:27",981,"Elena"
"2020-01-29 18:27",108832,"Elena"
"2020-01-29 18:28",1706,"Elena"
"2020-01-29 18:28",2048,"Elena"
"2020-01-29 18:28",1130,"Elena"
"2020-01-29 18:29",853,"Elena"
"2020-01-29 18:29",1023,"Elena"
"2020-01-29 18:29",1002,"Elena"
"2020-01-29 18:29",1365,"Elena"
"2020-01-29 18:29",92330,"Elena"
"2020-01-29 18:29",1045,"Elena"
"2020-01-29 18:29",1194,"Elena"
"2020-01-29 18:29",1024,"Elena"
"2020-01-29 18:29",490,"Elena"
"2020-01-29 18:29",1258,"Elena"
"2020-01-29 18:29",106,"Elena"
"2020-01-29 18:29",1450,"Elena"
"2020-01-29 18:29",1109,"Elena"
"2020-01-29 18:29",2389,"Elena"
"2020-01-29 18:29",575,"Elena"
"2020-01-29 18:29",1749,"Elena"
"2020-01-29 18:33",917,"Elena"
"2020-01-29 18:33",1194,"Elena"
"2020-01-29 18:33",1344,"Elena"
"2020-01-29 18:33",206015,"Elena"
"2020-01-29 18:33",853,"Elena"
"2020-01-29 18:37",217480,"Elena"
"2020-01-29 18:37",12505,"Elena"
"2020-01-30 08:06",277,"Elena"
"2020-01-30 08:09",180644,"Elena"
"2020-01-30 08:14",285853,"Elena"
"2020-01-30 08:17",171920,"Elena"
"2020-01-30 08:17",1088,"Elena"
"2020-01-30 08:17",853,"Elena"
"2020-01-30 08:17",6929,"Elena"
"2020-01-30 08:17",1130,"Elena"
"2020-01-30 08:17",1343,"Elena"
"2020-01-30 08:21",225653,"Elena"
"2020-01-30 10:41",102507,"Elena"
"2020-01-30 10:45",197093,"Elena"
"2020-01-30 10:46",102680,"Elena"
"2020-01-30 10:57",110149,"Elena"
"2020-01-30 11:00",207600,"Elena"
"2020-01-30 11:03",190240,"Elena"
"2020-01-30 11:08",268600,"Elena"
"2020-01-30 11:11",221306,"Elena"
"2020-01-30 11:14",168640,"Elena"
"2020-01-30 11:30",190933,"Elena"
"2020-01-30 11:34",197128,"Elena"
"2020-01-30 11:37",223320,"Elena"
"2020-01-30 11:41",190733,"Elena"
"2020-01-30 11:44",186053,"Elena"
"2020-01-30 11:47",198520,"Elena"
"2020-01-30 11:51",250836,"Elena"
"2020-01-30 11:52",14720,"Elena"
"2020-01-30 11:52",23885,"Elena"
"2020-01-30 11:52",1173,"Elena"
"2020-01-30 11:55",180644,"Elena"
"2020-01-30 11:56",597,"Elena"
"2020-01-30 11:56",1002,"Elena"
"2020-01-30 11:56",34983,"Elena"
"2020-01-30 11:56",960,"Elena"
"2020-01-30 11:56",2048,"Elena"
"2020-01-30 11:56",1173,"Elena"
"2020-01-30 11:56",1343,"Elena"
"2020-01-30 11:58",144967,"Elena"
"2020-01-30 12:00",93402,"Elena"
"2020-01-30 12:00",1023,"Elena"
"2020-01-30 12:00",298,"Elena"
"2020-01-30 12:00",1023,"Elena"
"2020-01-30 12:00",511,"Elena"
"2020-01-30 12:00",853,"Elena"
"2020-01-30 12:00",14805,"Elena"
"2020-01-30 12:00",170,"Elena"
"2020-01-30 12:00",0,"Elena"
"2020-01-30 12:04",201573,"Elena"
"2020-01-30 12:07",206458,"Elena"
"2020-01-30 12:08",36856,"Elena"
"2020-01-30 12:08",1045,"Elena"
"2020-01-30 12:11",682,"Elena"
"2020-01-30 12:11",173247,"Elena"
"2020-01-30 12:11",277,"Elena"
"2020-01-30 12:11",874,"Elena"
"2020-01-30 12:11",1194,"Elena"
"2020-01-30 12:14",216706,"Elena"
"2020-01-30 12:15",960,"Elena"
"2020-01-30 12:15",1109,"Elena"
"2020-01-30 12:15",1066,"Elena"
"2020-01-30 12:15",0,"Elena"
"2020-01-30 12:15",831,"Elena"
"2020-01-30 12:15",1663,"Elena"
"2020-01-30 12:15",575,"Elena"
"2020-01-30 12:15",682,"Elena"
"2020-01-30 12:15",768,"Elena"
"2020-01-30 12:15",725,"Elena"
"2020-01-30 12:15",405,"Elena"
"2020-01-30 12:15",32734,"Elena"
"2020-01-30 12:15",362,"Elena"
"2020-01-30 12:15",1343,"Elena"
"2020-01-30 12:21",113749,"Elena"
"2020-01-30 12:26",255573,"Elena"
"2020-01-30 13:24",191306,"Elena"
"2020-01-30 13:29",268560,"Elena"
"2020-01-30 13:33",262209,"Elena"
"2020-01-30 13:37",208211,"Elena"
"2020-01-30 13:42",311226,"Elena"
"2020-01-30 13:44",1685,"Elena"
"2020-01-30 13:44",576,"Elena"
"2020-01-30 13:44",1706,"Elena"
"2020-01-30 13:44",3882,"Elena"
"2020-01-30 13:44",11848,"Elena"
"2020-01-30 13:47",203004,"Elena"
"2020-01-30 13:52",274704,"Elena"
"2020-01-30 13:52",14367,"Elena"
"2020-01-30 13:53",46250,"Elena"
"2020-01-30 13:56",197600,"Elena"
"2020-01-30 15:11",256385,"Elena"
"2020-01-30 15:14",202858,"Elena"
"2020-01-30 15:15",106,"Elena"
"2020-01-30 15:15",1002,"Elena"
"2020-01-30 15:15",28330,"Elena"
"2020-01-30 15:15",682,"Elena"
"2020-01-30 15:23",1429,"Elena"
"2020-01-30 15:23",1151,"Elena"
"2020-01-30 15:23",16128,"Elena"
"2020-01-30 15:24",1151,"Elena"
"2020-01-30 15:24",3200,"Elena"
"2020-01-30 15:24",640,"Elena"
"2020-01-30 15:24",1941,"Elena"
"2020-01-30 15:24",1493,"Elena"
"2020-01-30 15:27",1002,"Elena"
"2020-01-30 15:27",202346,"Elena"
"2020-01-30 15:31",1151,"Elena"
"2020-01-30 15:31",0,"Elena"
"2020-01-30 15:31",725,"Elena"
"2020-01-30 15:31",981,"Elena"
"2020-01-30 15:31",1493,"Elena"
"2020-01-30 15:31",115775,"Elena"
"2020-01-30 15:31",213,"Elena"
"2020-01-30 15:31",277,"Elena"
"2020-01-30 15:31",13311,"Elena"
"2020-01-30 15:31",789,"Elena"
"2020-01-30 15:35",229525,"Elena"
"2020-01-30 15:40",19738,"Elena"
"2020-01-30 15:40",1088,"Elena"
"2020-01-30 15:40",2325,"Elena"
"2020-01-30 15:40",1151,"Elena"
"2020-01-30 15:40",287826,"Elena"
"2020-01-30 15:40",3008,"Elena"
"2020-01-30 15:40",490,"Elena"
"2020-01-30 15:40",1749,"Elena"
"2020-01-30 15:41",0,"Elena"
"2020-01-30 15:41",1407,"Elena"
"2020-01-30 15:41",1749,"Elena"
"2020-01-30 15:44",213578,"Elena"
"2020-01-30 15:46",960,"Elena"
"2020-01-30 15:46",1856,"Elena"
"2020-01-30 15:46",362,"Elena"
"2020-01-30 15:46",1151,"Elena"
"2020-01-30 15:46",1301,"Elena"
"2020-01-30 15:46",896,"Elena"
"2020-01-30 15:46",1130,"Elena"
"2020-01-30 15:46",85,"Elena"
"2020-01-30 15:46",3050,"Elena"
"2020-01-30 15:46",554,"Elena"
"2020-01-30 15:46",2389,"Elena"
"2020-01-30 15:46",298,"Elena"
"2020-01-30 15:46",1685,"Elena"
"2020-01-30 15:46",746,"Elena"
"2020-01-30 15:46",1728,"Elena"
"2020-01-30 15:46",69925,"Elena"
"2020-01-30 15:46",384,"Elena"
"2020-01-30 15:47",2090,"Elena"
"2020-01-30 15:47",20157,"Elena"
"2020-01-30 15:51",230746,"Elena"
"2020-01-30 15:52",1152,"Elena"
"2020-01-30 15:52",61148,"Elena"
"2020-01-30 15:52",1642,"Elena"
"2020-01-30 15:52",37482,"Elena"
"2020-01-30 15:52",1621,"Elena"
"2020-01-30 15:52",3157,"Elena"
"2020-01-30 15:56",244889,"Elena"
"2020-01-30 16:01",289160,"Elena"
"2020-01-30 16:03",72246,"Elena"
"2020-01-30 16:07",7886,"Elena"
"2020-01-30 16:07",246866,"Elena"
"2020-01-30 16:07",853,"Elena"
"2020-01-30 16:10",208946,"Elena"
"2020-01-30 16:14",1877,"Elena"
"2020-01-30 16:14",810,"Elena"
"2020-01-30 16:14",1301,"Elena"
"2020-01-30 16:14",2453,"Elena"
"2020-01-30 16:14",203929,"Elena"
"2020-01-30 16:14",1258,"Elena"
"2020-01-30 16:14",1045,"Elena"
"2020-01-30 16:14",789,"Elena"
"2020-01-30 16:16",101226,"Elena"
"2020-01-30 18:24",1088,"Elena"
"2020-01-30 18:24",1962,"Elena"
"2020-01-30 18:24",107648,"Elena"
"2020-01-30 18:24",2730,"Elena"
"2020-01-30 18:24",2943,"Elena"
"2020-01-30 18:28",225253,"Elena"
"2020-01-30 18:30",2111,"Elena"
"2020-01-30 18:30",2026,"Elena"
"2020-01-30 18:30",119505,"Elena"
"2020-01-30 18:30",981,"Elena"
"2020-01-30 18:32",1066,"Elena"
"2020-01-30 18:32",1301,"Elena"
"2020-01-30 18:32",1194,"Elena"
"2020-01-30 18:32",874,"Elena"
"2020-01-30 18:32",1578,"Elena"
"2020-01-30 18:32",960,"Elena"
"2020-01-30 18:32",2261,"Elena"
"2020-01-30 18:32",2666,"Elena"
"2020-01-30 18:32",1578,"Elena"
"2020-01-30 18:32",1365,"Elena"
"2020-01-30 18:32",1344,"Elena"
"2020-01-30 18:32",896,"Elena"
"2020-01-30 18:32",917,"Elena"
"2020-01-30 18:32",2304,"Elena"
"2020-01-30 18:32",132885,"Elena"
"2020-01-30 18:32",1280,"Elena"
"2020-01-30 18:33",1856,"Elena"
"2020-01-30 18:33",1194,"Elena"
"2020-01-30 18:33",1173,"Elena"
"2020-01-30 18:33",1493,"Elena"
"2020-01-30 18:33",1407,"Elena"
"2020-01-30 18:33",1173,"Elena"
"2020-01-30 18:33",895,"Elena"
"2020-01-30 18:33",810,"Elena"
"2020-01-30 18:33",1216,"Elena"
"2020-01-30 18:33",1322,"Elena"
"2020-01-30 18:33",1301,"Elena"
"2020-01-30 18:33",938,"Elena"
"2020-01-30 18:33",704,"Elena"
"2020-01-30 18:33",1386,"Elena"
"2020-01-30 18:33",917,"Elena"
"2020-01-30 18:33",960,"Elena"
"2020-01-30 18:35",105322,"Elena"
"2020-01-30 18:35",874,"Elena"
"2020-01-30 18:35",1045,"Elena"
"2020-01-30 18:37",171920,"Elena"
"2020-01-30 18:38",2751,"Elena"
"2020-01-30 18:38",5674,"Elena"
"2020-01-30 18:38",2069,"Elena"
"2020-01-30 18:38",4288,"Elena"
"2020-01-30 18:38",2880,"Elena"
"2020-01-30 18:38",1088,"Elena"
"2020-01-30 18:38",8614,"Elena"
"2020-01-30 18:40",1450,"Elena"
"2020-01-30 18:40",960,"Elena"
"2020-01-30 18:40",136725,"Elena"
"2020-01-30 18:40",1514,"Elena"
"2020-01-30 18:40",832,"Elena"
"2020-01-30 18:41",34240,"Elena"
"2020-01-30 18:44",198688,"Elena"
"2020-01-30 18:45",60395,"Elena"
"2020-01-30 18:48",22412,"Elena"
"2020-01-30 18:51",2484,"Elena"
"2020-01-30 18:51",210424,"Elena"
"2020-01-30 18:57",350560,"Elena"
"2020-01-30 19:33",151559,"Elena"
"2020-01-30 19:36",201853,"Elena"
"2020-01-30 19:40",197866,"Elena"
"2020-01-30 19:43",214647,"Elena"
"2020-01-30 19:47",225066,"Elena"
"2020-01-30 19:50",207712,"Elena"
"2020-01-30 19:50",1300,"Elena"
"2020-01-30 19:50",2368,"Elena"
"2020-01-30 19:51",25031,"Elena"
"2020-01-30 19:51",441,"Elena"
"2020-01-30 19:51",26633,"Elena"
"2020-01-30 19:55",221712,"Elena"
"2020-01-30 19:59",245906,"Elena"
"2020-01-30 20:02",184000,"Elena"
"2020-01-30 20:06",204173,"Elena"
"2020-01-30 20:09",201933,"Elena"
"2020-01-30 20:12",204631,"Elena"
"2020-01-30 20:16",220320,"Elena"
"2020-01-30 20:20",222146,"Elena"
"2020-01-31 08:30",197093,"Elena"
"2020-01-31 08:33",171920,"Elena"
"2020-01-31 08:34",1215,"Elena"
"2020-01-31 08:34",70136,"Elena"
"2020-01-31 08:35",31616,"Elena"
"2020-01-31 08:38",180644,"Elena"
"2020-01-31 08:38",981,"Elena"
"2020-01-31 08:38",1105,"Elena"
"2020-01-31 08:42",618,"Elena"
"2020-01-31 08:42",1514,"Elena"
"2020-01-31 08:42",767,"Elena"
"2020-01-31 08:42",1066,"Elena"
"2020-01-31 08:42",1173,"Elena"
"2020-01-31 08:42",1194,"Elena"
"2020-01-31 08:42",0,"Elena"
"2020-01-31 08:42",682,"Elena"
"2020-01-31 08:42",225653,"Elena"
"2020-01-31 08:43",597,"Elena"
"2020-01-31 08:43",1941,"Elena"
"2020-01-31 08:43",85738,"Elena"
"2020-01-31 08:43",746,"Elena"
"2020-01-31 08:43",960,"Elena"
"2020-01-31 08:43",1023,"Elena"
"2020-01-31 08:46",186053,"Elena"
"2020-01-31 08:47",1450,"Elena"
"2020-01-31 08:47",703,"Elena"
"2020-01-31 08:47",938,"Elena"
"2020-01-31 08:47",640,"Elena"
"2020-01-31 08:47",1151,"Elena"
"2020-01-31 08:47",14577,"Elena"
"2020-01-31 08:47",1493,"Elena"
"2020-01-31 08:47",1557,"Elena"
"2020-01-31 08:47",1151,"Elena"
"2020-01-31 08:47",874,"Elena"
"2020-01-31 08:47",1151,"Elena"
"2020-01-31 08:49",789,"Elena"
"2020-01-31 08:49",853,"Elena"
"2020-01-31 08:49",104448,"Elena"
"2020-01-31 08:49",2453,"Elena"
"2020-01-31 08:49",874,"Elena"
"2020-01-31 08:50",1962,"Elena"
"2020-01-31 08:50",2431,"Elena"
"2020-01-31 08:50",789,"Elena"
"2020-01-31 08:50",64,"Elena"
"2020-01-31 08:50",1813,"Elena"
"2020-01-31 08:50",1749,"Elena"
"2020-01-31 08:50",2688,"Elena"
